client_name,client_id,account_type,address,phone_number,email,branch_id,servicing_broker_id,status,issued_on,updated_on,avg_days_between_logins,avg_user_sentiment_score
John Carpenter,C003022,Personal,"PSC 6274, Box 1873, APO AE 61252",(484)326-2967x967,john.carpenter@maxwell.com,B_US00749,S007068,Inactive,2005-07-16,2025-11-28,18.965838975916746,6.575134852368898
Heather Lewis,C003597,Personal,"Unit 5176 Box 2000, DPO AE 01749",001-620-947-1457x927,heather.lewis@webster-scott.biz,B_US00966,S006075,Inactive,2004-11-27,2025-11-28,18.585576239627994,9.832737105765542
Charles Soto,C005165,Commercial,"62048 Jean Forges, Ryanland, DE 03947",940-651-1853x287,charles.soto@horn.net,B_US00966,S004407,Active,2005-02-04,2025-11-28,6.145813507067372,6.568575802844572
Brenda Moore,C009299,Commercial,"57720 Mclaughlin Glen Suite 762, Juliaberg, MS 34441",001-989-769-3480x28802,brenda.moore@wood-brewer.net,B_US00223,S004007,Inactive,2005-10-24,2025-11-28,23.37281526339312,2.8359917056465616
Suzanne Joseph,C005006,Commercial,"3367 Avila Course Suite 166, Brownmouth, AS 54405",360-232-1924x705,suzanne.joseph@hodges.net,B_US00256,S008488,Active,2005-04-04,2025-11-28,18.36398499032282,4.075520789913664
Jessica Charles,C003343,Personal,"59777 Evan Walk Suite 660, Morrishaven, ME 79285",001-798-295-3066,jessica.charles@vaughn.com,B_US00223,S004629,Active,2005-10-19,2025-11-28,15.240055107164148,9.594854234187473
Alan Fisher,C006503,Personal,"773 Stephanie Plains, East Jamesberg, VI 91325",781-463-0737x959,alan.fisher@phillips.com,B_US00223,S005012,Active,2005-06-06,2025-11-28,14.927969466203873,5.361017722623539
Darren Long,C008777,Personal,"29386 Shannon Cape, Port Veronicaburgh, AL 23918",960.326.2802x578,darren.long@reid.com,B_US00966,S002394,Prospect,2005-06-19,2025-11-28,16.349909015607615,6.266256808881121
Thomas Hurley,C009419,Commercial,"502 Stephenson Street, Jonathantown, ME 03910",+1-717-868-6600,thomas.hurley@clark.com,B_US00749,S007675,Active,2005-01-26,2025-11-28,11.674617114231221,8.33761764657885
Jamie Ward,C004034,Commercial,"6343 James Ports, Port Cassandra, AK 54803",+1-582-673-7971x3830,jamie.ward@hill-potter.biz,B_US00198,S007925,Inactive,2005-11-24,2025-11-28,20.827260954235342,9.538480893308208
Jeffrey Ramirez,C008258,Personal,"798 William Junction Apt. 490, Port Saramouth, KY 06394",(919)832-2343x658,jeffrey.ramirez@lee.com,B_US00198,S006444,Prospect,2005-02-20,2025-11-28,13.078343014480541,9.534290195279356
Mr. Stephen Carter,C005453,Commercial,"7893 Montoya Forest, Nunezshire, VI 84298",(548)670-2405,mr..stephen.carter@scott-ritter.com,B_US00695,S003004,Inactive,2005-07-09,2025-11-28,22.679259473540196,8.249392730659475
Jeffrey Bennett,C004356,Personal,"0244 Brown Crescent Apt. 251, Leeshire, OR 82620",(604)939-8138,jeffrey.bennett@thomas.com,B_US00105,S003008,Prospect,2005-04-25,2025-11-28,12.402311006187468,5.306792684099925
Brandon Hahn,C009509,Commercial,"741 Johnson Avenue, Lake Jason, NV 33883",+1-418-856-0234x908,brandon.hahn@dunn.info,B_US00730,S007069,Inactive,2005-08-24,2025-11-28,24.2344015408338,9.852737168762193
Richard Lawson,C005851,Commercial,"41141 Aguirre Lodge Suite 958, Luismouth, NY 40498",3878411484,richard.lawson@hall-king.info,B_US00695,S004554,Inactive,2005-09-10,2025-11-28,22.007767498409223,4.330338597301873
Danielle White,C001845,Personal,"Unit 7694 Box 5024, DPO AE 48346",388.280.7563,danielle.white@martin.com,B_US00966,S002599,Active,2005-06-07,2025-11-28,29.42107623814769,5.03256375486827
Jennifer Shaffer,C004267,Commercial,"41350 Jeffrey Roads Suite 892, Jessicatown, CO 36675",840.945.6900x931,jennifer.shaffer@hart-scott.com,B_US00256,S009211,Active,2005-03-02,2025-11-28,30.63378996354919,9.333595601098432
Amy Miller,C006320,Commercial,"0229 Berry Plaza Apt. 071, South Mark, NE 23498",+1-860-483-7220x15115,amy.miller@lewis-joseph.com,B_US00198,S002461,Prospect,2005-03-30,2025-11-28,10.178935379958354,5.873019009454033
Carla Flores,C006131,Personal,"991 Amber Mills, Fuentesmouth, DC 70652",825.877.8401,carla.flores@smith.com,B_US00749,S006321,Inactive,2005-02-15,2025-11-28,11.68255554309785,7.8078871770542895
Adam Adams,C008120,Commercial,"196 Robert Forge, West David, IA 89620",575-627-4888x7787,adam.adams@reed-webb.com,B_US00831,S002529,Active,2005-07-03,2025-11-28,16.155267264764582,9.521976539478022
Tracy Walker,C001411,Personal,"692 Mark Via Suite 220, East Andrew, AZ 66236",359.750.6584,tracy.walker@mcmillan-hernandez.com,B_US00730,S001716,Active,2005-02-26,2025-11-28,23.976885962163472,8.860204548652824
Erika Smith,C007599,Personal,"3314 Williams Trail, Lake Oscar, OR 33184",688.699.3072,erika.smith@curtis.com,B_US00730,S001363,Active,2005-11-02,2025-11-28,17.573153271570163,7.458434110788446
Deborah Doyle,C004225,Personal,"PSC 3571, Box 7961, APO AA 55674",3532255025,deborah.doyle@leonard.com,B_US00749,S009326,Active,2005-04-22,2025-11-28,12.079208856517822,4.4953307983831206
Brandon Diaz,C007422,Commercial,"907 Wallace Heights, Port Jamie, RI 92926",(382)348-6661x52601,brandon.diaz@huynh.info,B_US00966,S002564,Prospect,2005-08-20,2025-11-28,13.707288608668074,6.028810549613401
Mark Ramirez,C004123,Commercial,"USS Farrell, FPO AA 08440",(803)563-0185x739,mark.ramirez@wilkins-fitzgerald.com,B_US00966,S001748,Active,2004-12-21,2025-11-28,11.001828133111486,6.3387791276325185
Linda Beck,C008853,Commercial,"681 Tapia Heights, Lake Cheryl, NE 30106",712.460.9492,linda.beck@walsh.net,B_US00225,S005414,Inactive,2005-05-05,2025-11-28,17.2043385492052,8.47245071420495
Lisa Phillips,C009384,Personal,"641 Schultz Loaf Apt. 532, Lake Teresaborough, LA 01589",+1-909-833-1809x968,lisa.phillips@diaz-aguilar.com,B_US00831,S004033,Prospect,2005-05-31,2025-11-28,15.005431458368164,4.891676311002645
Gregory Silva,C007975,Commercial,"4402 Miles Creek, Port Mark, WI 54523",4026653934,gregory.silva@fletcher.com,B_US00105,S007998,Prospect,2004-12-06,2025-11-28,9.31013181655815,2.6475993833871456
Sarah Taylor,C004207,Personal,"3735 Ryan Motorway Suite 007, Adamsbury, CA 25485",835.514.5678x69701,sarah.taylor@santos.com,B_US00966,S009422,Prospect,2005-02-08,2025-11-28,23.257635476079184,7.552280097270805
Thomas Mcdonald,C007732,Personal,"441 Lisa Branch Suite 404, North John, MH 98265",873.498.2624,thomas.mcdonald@mueller-fernandez.com,B_US00223,S006248,Active,2005-05-29,2025-11-28,31.25287713065643,10.0
Matthew Griffin,C007637,Personal,"35844 Lewis Port, Aprilfort, MN 45644",(450)677-1846x7250,matthew.griffin@moss.com,B_US00831,S007103,Active,2005-05-29,2025-11-28,12.10226650608308,4.883698515412675
Andrew Leblanc,C006631,Commercial,"56531 Mclean Isle, Lake Robynhaven, RI 97026",510.921.2839,andrew.leblanc@phillips-massey.info,B_US00223,S004730,Prospect,2005-06-07,2025-11-28,1.3312262045587921,5.603038509890895
Kyle Cruz,C004961,Personal,"6158 Kirby Trace, Lake Steven, OH 43264",977.365.0011x72427,kyle.cruz@hatfield.com,B_US00256,S004263,Prospect,2005-09-21,2025-11-28,10.150191561902872,6.159334679510401
Troy Chambers,C007681,Personal,"789 Mendoza Prairie, Chapmanmouth, PA 10791",+1-386-877-9909x08761,troy.chambers@oneill-chang.org,B_US00256,S003920,Prospect,2005-01-24,2025-11-28,17.04800124447597,7.493673364741288
William Torres,C006203,Commercial,"085 Perez Loaf Suite 837, New Steven, ND 49809",974.222.0444x328,william.torres@stafford-mora.biz,B_US00730,S006792,Inactive,2005-06-17,2025-11-28,11.81034098134608,6.655693186532193
Joshua Banks,C001866,Personal,"218 David Ways, East Williamview, AK 06616",6614611893,joshua.banks@jackson.com,B_US00225,S001705,Active,2005-07-01,2025-11-28,18.349994486239005,4.888353516275298
Christina Arnold,C002494,Commercial,"91212 Duncan Manors, Lake Lori, VA 88577",001-270-273-6620x32741,christina.arnold@mason.com,B_US00695,S004124,Active,2005-11-11,2025-11-28,25.262381596053118,9.698198063018863
Mark Pugh,C007203,Commercial,"151 Christine Viaduct Apt. 377, New Melissaville, KS 02339",(892)608-9950x2672,mark.pugh@colon-mcgee.com,B_US00223,S009652,Active,2005-07-16,2025-11-28,15.094458318811952,8.325499368875702
Jennifer Burton,C008464,Personal,"1076 Douglas Street, East Daniel, VI 66752",(450)624-6657x26033,jennifer.burton@alvarez-hughes.com,B_US00695,S009398,Active,2005-08-21,2025-11-28,15.700845788482228,6.187833280647451
Susan Cox,C004154,Commercial,"57361 Campbell Turnpike Suite 961, West Veronica, NM 66003",9054627345,susan.cox@johnson.org,B_US00225,S007869,Inactive,2005-08-01,2025-11-28,24.159296402989398,7.143405827052246
Eric Johnson,C008591,Commercial,"939 Daniel Isle, Port Darrylburgh, SC 95928",+1-364-244-4070,eric.johnson@haney.com,B_US00105,S002619,Prospect,2005-07-25,2025-11-28,16.709735605720546,9.849092680920414
Mary Powell,C003133,Personal,"5263 Castaneda Radial, Klinestad, OR 70375",534.389.7744x17863,mary.powell@hawkins.com,B_US00223,S003533,Prospect,2005-06-19,2025-11-28,21.199356923724068,4.537648287208892
Brian Nash,C007058,Commercial,"7166 Luis Crossing Suite 160, South Jonathan, KY 84338",001-388-988-1512x1797,brian.nash@dorsey-smith.com,B_US00198,S007514,Active,2005-02-06,2025-11-28,10.862070271681672,3.496507404783985
Christina Shelton,C002756,Personal,"1256 Benson Manors Suite 843, North Sara, KY 54338",+1-950-488-8952x4223,christina.shelton@watson-waller.com,B_US00198,S007065,Prospect,2005-11-07,2025-11-28,19.914548052092947,7.194475890086841
Ian Joseph,C003161,Personal,"12278 Mosley Spurs, Christophermouth, MD 64454",620.812.2097,ian.joseph@dixon.com,B_US00749,S008270,Active,2005-06-09,2025-11-28,8.733893311702245,5.66282691977588
Kevin Garcia,C009559,Personal,"8619 Brooks Landing, North Melinda, ND 45807",001-207-886-7838,kevin.garcia@williams-martinez.com,B_US00223,S009091,Inactive,2005-10-14,2025-11-28,15.37424877854731,9.305918554128969
Gregory Yates,C003577,Commercial,"17405 Pearson Manors, Charleston, OK 07751",726.837.4530x807,gregory.yates@erickson-larsen.com,B_US00105,S004264,Inactive,2005-07-07,2025-11-28,12.660496959427796,8.672141235575308
Chelsea Foster,C007902,Personal,"537 Lisa Summit Suite 130, North Anthonyton, FM 21071",+1-262-915-6631,chelsea.foster@lee-evans.info,B_US00695,S004187,Inactive,2005-08-08,2025-11-28,17.957892792346943,7.077820145387129
Jacob Banks,C002076,Personal,"9443 Kristin Path, Kimshire, MO 87818",757-700-6082x5608,jacob.banks@kaufman.com,B_US00966,S006870,Active,2004-12-27,2025-11-28,13.02818435820286,8.200913321452576
Michael Sullivan,C009949,Commercial,"PSC 9564, Box 4146, APO AE 80610",622.949.7802x250,michael.sullivan@steele-long.com,B_US00105,S002003,Prospect,2005-04-16,2025-11-28,20.454581586977596,4.651231020619051
Martin Velazquez,C007530,Commercial,"Unit 9982 Box 4795, DPO AP 27153",6417799043,martin.velazquez@odonnell.com,B_US00223,S003051,Inactive,2005-05-09,2025-11-28,8.086804234369886,5.2595218486213895
Randy Palmer,C009597,Personal,"0068 Johnson Cliff, Port James, MS 39592",001-941-841-2904x559,randy.palmer@benson.net,B_US00831,S009274,Prospect,2005-10-05,2025-11-28,17.83447172133586,10.0
Sarah Collier,C005959,Commercial,"422 Johnston Squares Suite 390, New Jamesport, UT 71795",6152038311,sarah.collier@davidson-parker.com,B_US00730,S003285,Active,2005-09-09,2025-11-28,4.197101112395906,10.0
Christopher Stephens,C009848,Commercial,"9718 John Well Apt. 707, North Jessica, AS 93414",410-881-2845x87528,christopher.stephens@wilson.com,B_US00966,S006212,Prospect,2005-04-26,2025-11-28,33.46044097753117,5.030342090839086
James Thomas,C006189,Commercial,"92791 Julie Greens Suite 041, Coxview, SD 46453",(593)591-6945x570,james.thomas@turner-bentley.com,B_US00695,S002010,Active,2004-11-30,2025-11-28,13.138692834054169,5.157199118556724
Jill Gray,C005634,Personal,"8612 Tracie Pines, Port Edwardshire, MA 20246",268.297.6636x440,jill.gray@adams.biz,B_US00225,S005940,Active,2005-08-12,2025-11-28,10.470857384543564,10.0
Melissa Nichols,C009917,Personal,"USNS Rivera, FPO AP 57838",+1-705-873-7359x18634,melissa.nichols@marshall.com,B_US00695,S005840,Prospect,2005-07-13,2025-11-28,10.96619691889394,7.304888344018715
Breanna Bennett,C004860,Commercial,"0472 Edward Village, West Anthony, NC 32638",725-753-0630x1976,breanna.bennett@bradley-johnson.com,B_US00198,S003705,Active,2005-09-11,2025-11-28,4.494872858551414,4.760037408762936
Theresa Williams,C004381,Commercial,"42374 Medina Grove Suite 804, North Devin, AZ 72772",(940)404-1978,theresa.williams@bryant.com,B_US00198,S006523,Active,2005-10-22,2025-11-28,9.346465934313718,9.762191633510835
Theresa Ray,C009784,Personal,"635 Hernandez Throughway Suite 525, Lake Danaton, OR 53340",001-221-236-0296x12225,theresa.ray@wilson.org,B_US00225,S001067,Inactive,2005-08-24,2025-11-28,16.065164436310937,8.871736959938605
Cameron Casey,C006859,Personal,"73368 Justin Avenue Suite 587, Saramouth, SC 28815",760-581-5174x0158,cameron.casey@bonilla.com,B_US00695,S009481,Prospect,2005-02-07,2025-11-28,9.197395795005377,8.484890701807945
Mary Clark,C008977,Commercial,"70911 Sarah Isle Apt. 526, Walterland, MD 14842",+1-907-671-8616x4622,mary.clark@scott.net,B_US00749,S006879,Prospect,2005-08-23,2025-11-28,11.169706053610543,8.408675551473866
Jesus Pineda,C001150,Personal,"209 Jeffrey Junction, East Aprilchester, TN 59621",+1-602-246-7610x29961,jesus.pineda@shannon.com,B_US00831,S001951,Inactive,2005-07-28,2025-11-28,12.242898229456008,7.103423375199465
Melissa Hartman,C005410,Commercial,"7827 Cody Crescent, Lindsaychester, ND 15561",001-929-989-8689,melissa.hartman@phillips-ross.com,B_US00749,S005390,Prospect,2005-05-23,2025-11-28,7.313092186965149,7.324343828770833
Kevin Roberts,C001728,Commercial,"USNS Boyer, FPO AE 50398",+1-419-345-0938x626,kevin.roberts@wright-gentry.com,B_US00223,S002681,Prospect,2005-03-13,2025-11-28,21.760397925411315,7.839606245792636
Brandon Thompson,C004080,Commercial,"402 Kane Ranch Apt. 807, Wallaceview, MH 80120",(310)865-7501,brandon.thompson@lopez-williams.info,B_US00105,S005201,Inactive,2005-02-20,2025-11-28,20.2569648695214,7.5874051511091505
Dennis Collier,C005695,Commercial,"85114 Suzanne Forges, Nathanville, WI 63911",497-207-4802,dennis.collier@gray-jones.biz,B_US00966,S005190,Inactive,2005-06-19,2025-11-28,16.645888255018402,6.043933009482012
Larry Evans,C006446,Personal,"4841 Silva Terrace Apt. 229, New Sheila, GU 93216",350.398.9009x4012,larry.evans@schneider-bowen.com,B_US00831,S009131,Prospect,2005-11-10,2025-11-28,15.425405376663722,6.378202321322774
Evelyn Frost,C009645,Personal,"8442 Jeffrey Ridges Apt. 518, West Jamesview, MT 20343",287-522-4965x821,evelyn.frost@fox.com,B_US00225,S002697,Inactive,2005-09-12,2025-11-28,13.715162890413852,6.6075628694051165
Stephanie Martin,C007749,Personal,"5148 Joshua Spurs, Benjaminmouth, VA 54178",265-285-5516,stephanie.martin@brown-sanchez.com,B_US00831,S005457,Active,2005-03-22,2025-11-28,19.91448506892364,7.356820434017448
Mason Pratt,C005547,Commercial,"359 Douglas Fort, New Michelle, DC 76068",517.582.2031x0619,mason.pratt@harris.info,B_US00831,S004930,Active,2005-02-23,2025-11-28,12.455856377946606,5.974095660100458
Francisco Johnson,C009120,Personal,"74953 Jason Grove Suite 629, North Markmouth, SC 83157",426-951-5663x24076,francisco.johnson@zhang-hubbard.com,B_US00223,S005501,Active,2005-04-06,2025-11-28,12.091434812172627,7.8789069217805725
Desiree Butler,C004809,Personal,"0091 Stephen Plains, Christopherbury, OK 70303",001-714-663-1912x60924,desiree.butler@jenkins.com,B_US00966,S006476,Prospect,2005-10-28,2025-11-28,11.749739024933394,5.5134438588837185
Paul Simpson,C001436,Personal,"06928 Cabrera Mill Apt. 499, Jamieborough, IN 03121",(869)817-6142x35868,paul.simpson@johnston.com,B_US00749,S005601,Inactive,2004-12-04,2025-11-28,15.274421809325554,7.414375665480214
David Garner,C002275,Personal,"25073 Martinez Pass, South Tracy, NJ 75066",513.203.1289,david.garner@martinez.net,B_US00223,S001159,Active,2005-06-17,2025-11-28,2.954410284457083,3.931157713413264
Nancy Townsend,C007680,Commercial,"6648 Zachary Estates, Lake Mike, IL 63242",874.256.2385,nancy.townsend@hernandez.org,B_US00695,S006242,Prospect,2005-10-06,2025-11-28,28.75153192749315,6.087304461943533
Edward Murillo,C007395,Commercial,"9265 Henry Loaf Suite 203, Jamesside, MP 85335",(291)877-4609,edward.murillo@butler.com,B_US00198,S009437,Active,2005-01-16,2025-11-28,13.527460554840095,6.327054299928249
Molly Rodriguez,C002760,Personal,"74118 Benjamin Island, New Katherine, ND 17530",997.794.7619x8621,molly.rodriguez@boone-houston.com,B_US00966,S007487,Inactive,2005-03-02,2025-11-28,11.640631515832638,4.872898181114497
Wanda Browning,C004428,Personal,"616 John Pine Apt. 944, West Jamesview, SC 59812",+1-906-293-3938x855,wanda.browning@martinez-thompson.com,B_US00105,S008748,Prospect,2005-03-28,2025-11-28,16.87619336065697,6.33414490633261
Leonard Sharp,C007311,Commercial,"808 Fletcher Meadow, East Charlesberg, MN 78232",(496)426-5970,leonard.sharp@fleming.com,B_US00695,S008718,Active,2005-01-16,2025-11-28,12.189138048444825,8.9558475873828
Mary Spears,C001390,Commercial,"5182 Michael Mall Apt. 956, South Johnmouth, WA 40320",(737)883-7859x705,mary.spears@brown-thompson.com,B_US00256,S003482,Inactive,2005-04-15,2025-11-28,7.395955288936918,6.712707127164674
Mrs. Christina Phillips,C003799,Personal,"911 Elizabeth Station Apt. 712, Delacruzmouth, WV 91148",381-883-7627x8818,mrs..christina.phillips@fisher.com,B_US00730,S004335,Inactive,2005-02-21,2025-11-28,12.005760250824242,7.276480059847471
Tara Chen,C003923,Commercial,"1055 Michele Camp Suite 489, Lake Matthew, AS 69066",702.437.7501,tara.chen@raymond.org,B_US00831,S006626,Inactive,2005-11-18,2025-11-28,18.493358107430925,6.19108551502464
Michele Howard,C006378,Commercial,"6263 Leslie Dale Suite 675, Maxwellbury, RI 27159",001-338-497-0688,michele.howard@ortega.net,B_US00105,S009974,Active,2005-01-06,2025-11-28,0.5174816591727396,6.120274151903618
Ryan Wade MD,C002124,Personal,"116 Case Mountain Apt. 321, New Nicholasfurt, OH 73645",739.764.7656,ryan.wade.md@gonzalez.com,B_US00256,S004463,Active,2005-08-03,2025-11-28,16.295176669106723,7.21775194486342
Jared Thompson,C007056,Commercial,"51644 Adrian Cove, Vasquezbury, TX 37399",617-825-9711x152,jared.thompson@padilla.com,B_US00730,S001006,Active,2005-11-16,2025-11-28,18.547092344644533,9.2064608074599
Aaron Flores,C008124,Personal,"342 James Gateway Apt. 701, Jonathanburgh, NM 55854",001-628-518-6043,aaron.flores@aguilar-west.com,B_US00256,S001793,Active,2005-01-11,2025-11-28,17.840514504911123,7.268454981955178
Shelia Pena,C004270,Commercial,"7407 Joshua Plaza, East Rickyton, NM 44423",654-955-7464x0490,shelia.pena@fitzgerald-cooper.org,B_US00831,S004973,Active,2005-01-12,2025-11-28,15.055236352845041,4.9547453860094635
Damon Lambert,C008503,Personal,"USNV Ballard, FPO AE 33650",+1-406-623-4414x3313,damon.lambert@oneal.info,B_US00831,S008252,Inactive,2005-01-23,2025-11-28,13.612779846874137,8.327395081048053
Angel Mccullough,C003519,Personal,"2131 Pamela Throughway Apt. 563, East Michaelburgh, UT 98261",+1-743-555-1092x397,angel.mccullough@lopez.com,B_US00695,S005506,Prospect,2004-12-26,2025-11-28,10.088108360683414,8.2065024491504
Michael Chavez,C008476,Commercial,"23865 Joshua Way, Michellemouth, GU 81599",(568)336-8499x853,michael.chavez@walker.com,B_US00695,S007567,Active,2005-03-02,2025-11-28,11.922096925196708,8.94925427013235
Shannon Snow,C003491,Personal,"426 George Plains Suite 558, Rhondaview, OK 24134",9988139373,shannon.snow@walters.com,B_US00223,S002725,Active,2005-06-23,2025-11-28,4.136971954004364,3.847173399046522
